[2025-08-24T15:37:35.1475538+09:00] Ellen
Gravity: <0, -9.81, 0>
EffectiveGravity: <0, -9.81, 0>
SolverIterationCount: 8
SubstepCount: 1
Damping: 0.98
BoneBlendFactor: 0.5
GroundHeight: 0
Restitution: 0.2
Friction: 0.5
LockTranslation: True
RigidBody: 頭 BoneIndex:10 Mass:14.625 Shape:Capsule LinearDamping:0.5 AngularDamping:0.5 Restitution:0 Friction:0.5 Position:<0, 18.080936, -0.17313504> Rotation:<-0, 0, -0> Size:<0.8, 0.8, 0> Group:0 Mask:65535 Mode:FollowBone
Joint: Skirt_1_5 BodyA:Skirt_0_5 BodyB:Skirt_1_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_6 BodyA:Skirt_0_6 BodyB:Skirt_1_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_7 BodyA:Skirt_0_7 BodyB:Skirt_1_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_8 BodyA:Skirt_0_8 BodyB:Skirt_1_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_9 BodyA:Skirt_0_9 BodyB:Skirt_1_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_10 BodyA:Skirt_0_10 BodyB:Skirt_1_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_11 BodyA:Skirt_0_11 BodyB:Skirt_1_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_12 BodyA:Skirt_0_12 BodyB:Skirt_1_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.6981317, 0, 0.08726646> RotMax:<0.6981317, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_0 BodyA:Skirt_1_0 BodyB:Skirt_2_0 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_1 BodyA:Skirt_1_1 BodyB:Skirt_2_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_2 BodyA:Skirt_1_2 BodyB:Skirt_2_2 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_3 BodyA:Skirt_1_3 BodyB:Skirt_2_3 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_4 BodyA:Skirt_1_4 BodyB:Skirt_2_4 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_5 BodyA:Skirt_1_5 BodyB:Skirt_2_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_6 BodyA:Skirt_1_6 BodyB:Skirt_2_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_7 BodyA:Skirt_1_7 BodyB:Skirt_2_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_8 BodyA:Skirt_1_8 BodyB:Skirt_2_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_9 BodyA:Skirt_1_9 BodyB:Skirt_2_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_10 BodyA:Skirt_1_10 BodyB:Skirt_2_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_11 BodyA:Skirt_1_11 BodyB:Skirt_2_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_12 BodyA:Skirt_1_12 BodyB:Skirt_2_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.08726646> RotMax:<0.5235988, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_0 BodyA:Skirt_2_0 BodyB:Skirt_3_0 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_1 BodyA:Skirt_2_1 BodyB:Skirt_3_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_2 BodyA:Skirt_2_2 BodyB:Skirt_3_2 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_3 BodyA:Skirt_2_3 BodyB:Skirt_3_3 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_4 BodyA:Skirt_2_4 BodyB:Skirt_3_4 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_5 BodyA:Skirt_2_5 BodyB:Skirt_3_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_6 BodyA:Skirt_2_6 BodyB:Skirt_3_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_7 BodyA:Skirt_2_7 BodyB:Skirt_3_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_8 BodyA:Skirt_2_8 BodyB:Skirt_3_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_9 BodyA:Skirt_2_9 BodyB:Skirt_3_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_10 BodyA:Skirt_2_10 BodyB:Skirt_3_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_11 BodyA:Skirt_2_11 BodyB:Skirt_3_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_12 BodyA:Skirt_2_12 BodyB:Skirt_3_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.3490658, 0, 0.08726646> RotMax:<0.3490658, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_0 BodyA:Skirt_3_0 BodyB:Skirt_4_0 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_1 BodyA:Skirt_3_1 BodyB:Skirt_4_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_2 BodyA:Skirt_3_2 BodyB:Skirt_4_2 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_3 BodyA:Skirt_3_3 BodyB:Skirt_4_3 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_4 BodyA:Skirt_3_4 BodyB:Skirt_4_4 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_5 BodyA:Skirt_3_5 BodyB:Skirt_4_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_6 BodyA:Skirt_3_6 BodyB:Skirt_4_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_7 BodyA:Skirt_3_7 BodyB:Skirt_4_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_8 BodyA:Skirt_3_8 BodyB:Skirt_4_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_9 BodyA:Skirt_3_9 BodyB:Skirt_4_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_10 BodyA:Skirt_3_10 BodyB:Skirt_4_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_11 BodyA:Skirt_3_11 BodyB:Skirt_4_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_12 BodyA:Skirt_3_12 BodyB:Skirt_4_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.1745329, 0, 0.08726646> RotMax:<0.1745329, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_0 BodyA:Skirt_4_0 BodyB:Skirt_5_0 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_1 BodyA:Skirt_4_1 BodyB:Skirt_5_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_2 BodyA:Skirt_4_2 BodyB:Skirt_5_2 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_3 BodyA:Skirt_4_3 BodyB:Skirt_5_3 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_4 BodyA:Skirt_4_4 BodyB:Skirt_5_4 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_5 BodyA:Skirt_4_5 BodyB:Skirt_5_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_6 BodyA:Skirt_4_6 BodyB:Skirt_5_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_7 BodyA:Skirt_4_7 BodyB:Skirt_5_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_8 BodyA:Skirt_4_8 BodyB:Skirt_5_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_9 BodyA:Skirt_4_9 BodyB:Skirt_5_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_10 BodyA:Skirt_4_10 BodyB:Skirt_5_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_11 BodyA:Skirt_4_11 BodyB:Skirt_5_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_12 BodyA:Skirt_4_12 BodyB:Skirt_5_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, 0.08726646> RotMax:<0, 0, -0.08726646> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_0 BodyA:Skirt_0_0 BodyB:Skirt_0_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_1 BodyA:Skirt_0_1 BodyB:Skirt_0_2 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_2 BodyA:Skirt_0_2 BodyB:Skirt_0_3 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_3 BodyA:Skirt_0_3 BodyB:Skirt_0_4 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_4 BodyA:Skirt_0_4 BodyB:Skirt_0_5 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_5 BodyA:Skirt_0_5 BodyB:Skirt_0_6 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_6 BodyA:Skirt_0_6 BodyB:Skirt_0_7 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_7 BodyA:Skirt_0_7 BodyB:Skirt_0_8 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_8 BodyA:Skirt_0_8 BodyB:Skirt_0_9 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_9 BodyA:Skirt_0_9 BodyB:Skirt_0_10 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_10 BodyA:Skirt_0_10 BodyB:Skirt_0_11 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_11 BodyA:Skirt_0_11 BodyB:Skirt_0_12 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_0_12 BodyA:Skirt_0_12 BodyB:Skirt_0_0 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_0 BodyA:Skirt_1_0 BodyB:Skirt_1_1 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_1 BodyA:Skirt_1_1 BodyB:Skirt_1_2 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_2 BodyA:Skirt_1_2 BodyB:Skirt_1_3 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_3 BodyA:Skirt_1_3 BodyB:Skirt_1_4 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_4 BodyA:Skirt_1_4 BodyB:Skirt_1_5 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_5 BodyA:Skirt_1_5 BodyB:Skirt_1_6 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_6 BodyA:Skirt_1_6 BodyB:Skirt_1_7 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_7 BodyA:Skirt_1_7 BodyB:Skirt_1_8 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_8 BodyA:Skirt_1_8 BodyB:Skirt_1_9 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_9 BodyA:Skirt_1_9 BodyB:Skirt_1_10 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_10 BodyA:Skirt_1_10 BodyB:Skirt_1_11 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_11 BodyA:Skirt_1_11 BodyB:Skirt_1_12 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_1_12 BodyA:Skirt_1_12 BodyB:Skirt_1_0 PosMin:<-0.16000001, -0.16000001, 0.1> PosMax:<0.16000001, 0.16000001, -0.1> RotMin:<-0.034906585, -0.06981317, 0.034906585> RotMax:<0.034906585, 0.06981317, -0.034906585> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_0 BodyA:Skirt_2_0 BodyB:Skirt_2_1 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_1 BodyA:Skirt_2_1 BodyB:Skirt_2_2 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_2 BodyA:Skirt_2_2 BodyB:Skirt_2_3 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_3 BodyA:Skirt_2_3 BodyB:Skirt_2_4 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_4 BodyA:Skirt_2_4 BodyB:Skirt_2_5 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_5 BodyA:Skirt_2_5 BodyB:Skirt_2_6 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
